dNdx,percent_deltas,track_length
105.555,0,3.76107
204.721,0,0.967171
388.43,0,0.31666
136.413,0,1.18024
190.65,0,1.32704
128.477,0,2.61525
579.212,0,0.207178
585.997,0.35461,0.481231
135.436,0,2.20769
117.827,0,3.42877
110.244,0,3.30176
142.984,0,2.46881
159.433,0,1.2419
117.035,0,3.12728
121.259,0,2.70495
108.73,0,3.49489
150.656,0,1.11513
452.786,0,0.203186
126.04,0,2.72929
177.145,0,1.16853
214.682,0.452489,1.02943
103.537,0,2.70435
177.093,0,1.4738
199.882,0,0.950562
771.423,0,0.111482
106.808,0,3.99785
127.228,0,2.60163
1010.91,0,0.096942
517.354,0,0.177828
194.722,0,1.7204
102.993,0,3.48569
215.109,0,0.999495
128.59,0,1.47757
286.904,0,0.540251
122.079,0.23753,3.4486
128.617,0,1.99817
134.097,0,2.43853
806.922,0,0.166063
257.868,0,0.748445
394.936,0,0.54186
193.988,0,0.664989
138.624,0,1.68081
251.442,0,0.461339
536.001,0,0.166044
315.843,0,0.348274
234.112,0,1.34551
169.985,0,1.01774
129.247,0,3.32695
258.645,0,0.75393
138.9,0,1.60547
139.993,0,1.13577
309.62,0,0.432788
213.31,0,0.534433
112.694,0,3.16788
175.981,0,0.948967
32528.6,0,0.00310496
199.294,0,1.11393
122.123,0,3.01336
114.417,0,2.14128
105.599,0,4.08149
434.726,0,0.301339
324.45,0,0.483895
166.659,0,1.46406
337.633,0,0.349492
166.066,0,1.56565
90.3111,0,3.53223
2679.98,0,0.0533586
447.113,0,0.348905
177.442,0,1.3131
111.651,0,3.77965
1375.75,0,0.0988548
156.792,0,1.50518
154.554,0.316456,2.04459
202.304,0,0.696969
120.753,0,3.27113
142.735,0,1.41521
113.502,0,3.02198
121.204,0,2.84645
119.262,0,3.25335
325.229,0,0.473512
498.551,0,0.347005
142.563,0,1.19947
771.151,0,0.252869
119.191,0,1.64443
236.403,0,0.833323
141.087,0,1.2829
412.163,0,0.334819
396.13,0,0.247394
106.208,0,3.76618
135.089,0,1.08077
109.918,0,1.81043
1534.64,0,0.119898
250.464,0,0.778556
117.148,0,2.09991
581.884,0,0.230287
364.214,0,0.524417
218.761,0,0.964522
106.532,0,3.61394
290.205,0,0.310126
542.83,0,0.248697
139.384,0,2.01602
143.697,0,0.75158
153.884,0,1.54661
168.851,0,1.68787
161.247,0,1.37677
114.165,0,3.60881
141.415,0,1.87392
116.586,0,3.53387
289.405,0,0.32826
146.66,0,1.65689
167.683,0,1.46705
257.893,0,0.515717
445.528,0,0.3075
148.637,0,1.44647
128.069,0.293255,2.66262
204.485,0,0.718878
204.289,0,0.582509
302.627,0,0.634443
226.248,0,0.66741
219.362,0,1.1807
448.658,0,0.505954
118.152,0.309598,2.73376
204.974,0,0.370778
101.379,0,2.44626
102.823,0,3.44281
107.655,0,3.02818
109.188,0,3.05894
135.968,0,0.764886
117.179,0,2.80766
145.719,0,1.96954
153.752,0,1.43738
288.918,0,0.463799
125.12,0,2.14194
224.937,0,0.858018
311.197,0,0.658746
188.379,0,0.923671
196.007,0,1.33158
101.462,0,3.76495
157.977,0,1.67746
231.263,0,0.566455
137.108,0,2.25371
115.091,0,2.22433
208.438,0,0.614092
127.285,0,2.74187
145.682,0,1.66115
109.167,0,3.57252
136.119,0,1.17545
211.457,0,1.07823
114.727,0,3.56499
140.545,0,1.67207
309.198,0,0.72769
195.016,0,1.17426
146.935,0,1.87158
148.483,0,2.31676
113.752,0,3.71861
418.965,0,0.310288
240.595,0,0.627611
91.639,0,3.30645
636.866,0,0.138177
143.564,0,2.27076
172.32,0,1.6539
110.841,0,3.15769
107.185,0,3.06012
138.643,0,1.71664
268.29,0,0.626188
171.971,0,1.59329
556.536,0,0.309055
182.736,0,1.73474
127.377,0,2.2296
298.045,0,0.738144
270.811,0,1.1484
109.142,0,3.22515
198.691,0,0.61905
129.925,0,2.17049
115.513,0,3.41952
100.111,0,4.01553
167.102,0,1.532
662.601,0,0.238454
159.308,0,1.12988
