energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
1999.5,-903.744,-611.957,-12.7902,934.044,0.000192173,19.8991
1999.41,-440.859,998.503,-552.746,1047.01,0.000192172,19.8982
1999.93,-48.3785,189.201,276.909,0.500534,0.000192178,19.9032
1999.78,-259.65,703.339,1066.64,958.678,0.000192177,19.9017
1996.68,-374.376,1025.26,-663.005,1093,0.000192141,19.8723
1999.91,84.806,170.419,-260.516,0.648071,0.000192178,19.903
1999.77,271.295,733.581,-1073.84,1000.19,0.000192177,19.9017
1999.92,-83.108,-187.579,309.57,0.356285,0.000192178,19.9031
1999.78,-220.626,-662.299,1055.82,887.175,0.000192177,19.9017
1999.4,295.059,1050.81,-540.689,1042.28,0.000192172,19.8981
1999.32,875.501,651.684,-726.228,1121.95,0.000192171,19.8974
1999.38,-612.987,-903.057,-645.307,1085.18,0.000192172,19.8979
1999.95,-17.139,179.101,-211.468,7.63326,0.000192179,19.9034
1999.81,-203.815,913.948,-1106.22,1181.67,0.000192177,19.9021
1999.89,-92.4823,250.826,505.834,5.03502,0.000192178,19.9028
1999.78,-217.493,492.954,1021.63,582.814,0.000192177,19.9018
1999.91,150.353,-167.015,-358.595,8.99888,0.000192178,19.903
1999.79,478.235,-446.528,-1046.85,820.793,0.000192177,19.9018
1999.43,1088.07,85.8774,274.502,963.107,0.000192173,19.8984
1999.11,-1085.27,115.5,106.239,938.402,0.000192169,19.8954
1999.75,-463.678,-988.052,1042,1291.77,0.000192176,19.9015
1999.43,-1063.28,-246.233,457.844,1012.94,0.000192173,19.8984
1999.91,104.018,-216.834,-424.063,1.03633,0.000192178,19.903
1999.91,108.467,-224.946,-440.364,10.7343,0.000192178,19.9029
1999.82,291.45,-506.412,-1032.41,691.028,0.000192177,19.9021
1999.91,-224.346,-1.04998,358.644,8.24162,0.000192178,19.903
1999.77,-650.837,-59.4983,1046.87,819.087,0.000192177,19.9016
1999.96,136.756,-102.53,195.101,1.45051,0.000192179,19.9034
1999.77,846.533,-476.483,1113.43,1216.24,0.000192176,19.9016
1999.53,-331.256,1039.93,95.3994,937.534,0.000192174,19.8994
1998.61,-454.612,-992.284,277.942,963.85,0.000192163,19.8907
1999.47,-1080.05,-157.412,727.042,1122.51,0.000192173,19.8988
1999.86,-100.179,-316.181,-718.4,4.07424,0.000192178,19.9025
1999.86,-101.833,-323.576,-734.793,14.2046,0.000192178,19.9025
1999.82,-125.114,-447.289,-1007.22,312.528,0.000192177,19.9021
1999.43,530.397,953.938,215.724,952.065,0.000192173,19.8985
1999.33,706.669,831.797,846.922,1182.4,0.000192172,19.8975
1999.53,108.558,1086.03,-239.407,956.204,0.000192174,19.8993
1999.94,82.7609,159.241,-211.427,6.98657,0.000192179,19.9033
1999.76,324.003,877.462,-1106.25,1179.99,0.000192176,19.9016
1999.88,-232.484,-12.3098,-391.318,5.58087,0.000192178,19.9027
1999.8,-610.003,-81.8545,-1037.01,752.746,0.000192177,19.9019
1999.5,-459.967,-989.8,-331.63,976.17,0.000192173,19.8991
1999.5,-985.6,-468.884,334.846,976.944,0.000192173,19.8991
1999.43,316.172,-1044.61,89.9604,937.166,0.000192173,19.8984
1999.38,-116.435,1085.21,167.112,944.864,0.000192172,19.898
1999.23,-732.015,-809.625,-838.117,1177.9,0.00019217,19.8965
1999.12,825.213,714.419,-874.9,1197.31,0.000192169,19.8955
1999.29,276.736,1055.8,-148.122,942.558,0.000192171,19.8971
1999.03,305.407,1047.85,160.593,944.051,0.000192168,19.8946
1999.37,856.428,676.623,328.759,975.436,0.000192172,19.8978
1999.86,-32.3947,-205.928,-309.606,6.21386,0.000192178,19.9025
1999.73,-42.131,-709.964,-1059.41,907.509,0.000192176,19.9013
1999.03,-291.715,-1051.77,-351.511,981.264,0.000192168,19.8947
1999.39,901.366,-615.438,175.67,946.023,0.000192172,19.898
1999.52,190.733,1074.61,-98.414,937.778,0.000192174,19.8993
1999.5,-958.5,17.9789,-1111.65,1203.13,0.000192173,19.8991
1999.53,-1091.12,-26.6046,-166.186,944.753,0.000192174,19.8993
1999.43,780.115,763.34,-231.016,954.721,0.000192173,19.8984
1076.56,-753.809,789.342,503.851,1031.64,0.00017853,2107.78
348.56,-710.576,817.295,481.534,1467.47,0.00016144,inf
679.308,-733.459,796.823,453.487,1893.89,0.000169761,inf
1998.7,-560.146,936.706,-426.284,1002.87,0.000192164,19.8915
1999.4,-484.206,-978.21,554.982,1047.89,0.000192172,19.8982
1999.92,205.233,35.5685,309.546,5.98551,0.000192178,19.9031
1999.81,683.678,187.663,1056.44,903.365,0.000192177,19.902
1999.33,868.42,-661.105,298.793,968.399,0.000192171,19.8975
1999.79,-402.179,1014.66,-1038.73,1289.81,0.000192177,19.9019
1999.33,-1090.29,50.5606,-713.815,1116.21,0.000192172,19.8975
1998.71,-879.814,-645.853,-77.4335,936.358,0.000192164,19.8916
1999.39,329.91,-1040.43,-707.514,1113.26,0.000192172,19.898
1999.93,38.2461,210.67,-325.924,7.55675,0.000192178,19.9031
1999.76,59.5183,687.674,-1054.06,877.079,0.000192176,19.9016
1999.37,-316.614,1044.53,643.133,1084.16,0.000192172,19.8978
1999.32,-363.729,1029.03,-629.93,1078.36,0.000192171,19.8974
1999.4,-709.143,-829.708,-713.134,1115.69,0.000192172,19.8982
1999.35,-1091.19,-23.9913,-761.508,1139.21,0.000192172,19.8977
1999.48,-1091.14,25.1091,-549.43,1045.74,0.000192173,19.8989
1999.49,1070.12,214.696,16.9085,934.093,0.000192173,19.899
1999.46,-1069.9,-215.998,-498.939,1027.05,0.000192173,19.8987
1999.41,-438.065,999.718,-492.388,1024.7,0.000192172,19.8982
1999.36,148.649,-1081.26,297.045,967.966,0.000192172,19.8977
1967.03,954.06,-530.114,-163.91,944.551,0.000191797,19.5913
2.13043,-1074.14,138.221,-271.057,1895.57,0.00221052,inf
3.17862,-1067.01,185.419,-92.59,2836.85,0.0015905,inf
2.57156,-1068.74,-175.179,-101.329,3770.41,0.00189315,inf
0.0658232,-1070.13,-166.445,58.8417,4704.98,0.0297541,inf
1999.4,591.383,917.332,-339.925,978.281,0.000192172,19.8981
