initx_p,inity_p,initz_p,actx_ent,acty_ent,actz_ent,actx_exit,acty_exit,actz_exit,predx_ent,predy_ent,predz_ent,predx_exit,predy_exit,predz_exit
-0.73859,0.264402,-0.620142,-151.777,50.6328,-126.482,-1045.06,209.901,-845.758,-151.779,50.6283,-126.491,-1091.04,211.768,-881.96
-0.696058,-0.170256,-0.697507,-154.463,-41.7277,-155.769,-981.813,-414.967,-1041.7,-154.466,-41.7148,-155.756,-1020.84,-439.428,-1086.84
-0.428973,-0.686894,0.586651,-81.8637,-137.471,115.918,-431.84,-974.48,775.028,-81.8665,-137.47,115.913,-444.021,-1018.85,808.019
-0.359419,-0.43679,-0.824641,-120.585,-158.304,-290.21,-370.186,-596.533,-1026.61,-97.8814,-126.567,-233.291,-510.148,-987.4,-1632.41
-0.359419,-0.43679,-0.824641,-370.243,-596.661,-1026.81,-371.286,-598.985,-1030.52,-97.8814,-126.567,-233.291,-510.148,-987.4,-1632.41
0.606104,-0.446383,0.658316,130.954,-91.9291,139.941,944.422,-494.225,936.928,130.954,-91.9293,139.941,987.713,-509.541,976.066
-0.396984,0.514816,-0.759848,-107.382,131.469,-198.42,-661.46,632.111,-1073.04,-101.004,124.089,-187.032,-828.112,741.242,-1306.36
0.222915,0.697202,-0.681336,45.1664,153.493,-148.956,162.769,1053.43,-996.02,45.1516,153.497,-148.945,162.126,1099.51,-1039.12
-0.826224,0.00297833,0.563335,-159.977,-2.73424,109.101,-1056.28,-142.997,729.823,-159.977,-2.73604,109.098,-1100.42,-155.873,760.405
0.917339,0.363046,-0.16336,147.731,61.4458,-26.4875,938.999,504.488,-175.66,147.729,61.4491,-26.4948,976.63,530.475,-184.478
-0.605901,-0.60996,0.510718,-110.482,-115.731,95.0615,-644.56,-848.945,636.052,-110.478,-115.735,95.0515,-666.756,-889.183,662.328
0.149186,0.969081,-0.196532,21.5801,158.538,-32.0704,39.0777,1065.2,-214.188,21.5818,158.538,-32.0722,34.7347,1110.86,-223.319
0.290964,0.699214,0.653023,58.1237,149.069,137.968,255.291,1034.9,920.263,58.1185,149.071,137.974,260.708,1080.39,962.293
0.393322,0.780263,-0.486301,69.2079,144.258,-89.0377,350.468,1006.68,-593.727,69.2103,144.256,-89.0522,360.669,1051.25,-620.462
0.123875,-0.390617,-0.912181,121.987,-296.377,-714.28,125.169,-302.554,-729.752,54.691,-150.363,-356.26,628.726,-916.468,-2510
0.123875,-0.390617,-0.912181,130.285,-312.369,-754.396,137.439,-325.874,-788.421,54.691,-150.363,-356.26,628.726,-916.468,-2510
0.123875,-0.390617,-0.912181,138.733,-328.29,-794.521,177.963,-397.865,-972.354,54.691,-150.363,-356.26,628.726,-916.468,-2510
-0.507553,-0.503865,-0.698935,-110.825,-115.403,-156.378,-627.204,-861.852,-1046.17,-110.82,-115.407,-156.379,-647.682,-903.171,-1091.21
-0.911154,-0.0219107,-0.411482,-159.853,-6.84808,-72.2404,-1053.88,-159.626,-483.873,-159.853,-6.84795,-72.2403,-1098.11,-171.347,-503.202
0.570203,-0.716494,0.401877,101.961,-123.304,70.2154,762.167,-745.15,468.689,101.953,-123.311,70.2244,799.065,-772.466,489.147
0.665154,-0.746224,0.0268359,108.486,-117.604,4.29232,795.548,-709.367,27.8494,108.491,-117.6,4.29551,832.895,-735.864,29.9069
-0.346391,0.416998,-0.840313,-139.873,154.959,-323.664,-146.068,161.258,-337.36,-106.069,119.789,-248.058,-880.283,678.463,-1736.89
-0.346391,0.416998,-0.840313,-146.717,161.915,-338.791,-480.193,445.798,-1018.74,-106.069,119.789,-248.058,-880.283,678.463,-1736.89
0.222915,0.916597,-0.331902,34.9823,156.129,-56.3041,124.96,1058.54,-375.592,34.9841,156.129,-56.2986,124.509,1104.4,-392.085
0.127685,-0.710617,-0.691896,32.0261,-156.762,-153.348,351.672,-1006.21,-1025.79,32.0192,-156.763,-153.344,373.901,-1046.62,-1069.93
-0.365054,0.732964,0.57402,-74.3088,141.698,112.166,-603.668,878.523,748.566,-74.3073,141.698,112.171,-634.603,912.408,781.869
-0.91955,-0.123062,0.373206,-158.166,-24.1534,64.3617,-1031.34,-269.396,431.826,-158.168,-24.1438,64.367,-1073.62,-287.299,448.315
0.456646,-0.397959,-0.795678,138.997,-113.579,-235.824,142.558,-116.301,-241.712,123.543,-101.672,-210.205,964.836,-551.635,-1469.47
0.456646,-0.397959,-0.795678,146.752,-119.496,-248.638,665.219,-432.425,-1046.07,123.543,-101.672,-210.205,964.836,-551.635,-1469.47
0.456646,-0.397959,-0.795678,665.327,-432.475,-1046.23,667.797,-433.625,-1049.81,123.543,-101.672,-210.205,964.836,-551.635,-1469.47
-0.140148,-0.884453,-0.445086,-22.0181,-158.478,-79.5346,-31.2021,-1065.49,-530.988,-22.0173,-158.478,-79.53,-26.7417,-1111.08,-554.036
0.5074,-0.0579325,-0.859761,217.987,-14.9567,-367.879,218.805,-14.9752,-369.255,159.486,-12.8151,-269.412,1103.25,134.31,-1888.36
0.5074,-0.0579325,-0.859761,227.746,-15.159,-384.308,596.817,6.67585,-1007.23,159.486,-12.8151,-269.412,1103.25,134.31,-1888.36
-0.863056,-0.0451148,0.50309,-159.585,-11.5216,93.1355,-1047.74,-196.16,622.643,-159.585,-11.5134,93.1457,-1091.37,-210.068,649.027
0.872724,0.085394,0.480688,158.905,18.6879,87.7146,1038.55,239.946,586.225,158.905,18.6847,87.7132,1081.25,257.121,611.119
0.616769,0.15267,0.772197,163.546,45.4739,206.35,166.276,46.32,209.825,154.221,42.6124,194.475,1009.86,464.095,1358.71
0.616769,0.15267,0.772197,172.859,48.3729,218.208,807.193,332.637,1065.17,154.221,42.6124,194.475,1009.86,464.095,1358.71
0.556436,-0.122907,0.82175,186.134,-34.1996,272.935,186.585,-34.266,273.593,157.2,-29.8038,230.762,1111.37,-8.14459,1614.54
0.556436,-0.122907,0.82175,195.789,-35.6031,286.998,710.468,-59.3006,1030.54,157.2,-29.8038,230.762,1111.37,-8.14459,1614.54
-0.85925,0.396604,-0.3231,-146.462,64.4115,-54.6198,-1014.48,327.205,-364.815,-146.46,64.4162,-54.6289,-1059.59,335.379,-380.45
0.266328,0.905563,-0.330188,42.3635,154.29,-55.9779,174.913,1051.44,-375.011,42.3552,154.292,-55.9721,176.865,1097.24,-389.809
0.80768,0.583183,-0.0868942,128.088,95.8819,-13.957,786.346,719.606,-93.4083,128.092,95.8772,-13.9565,817.028,753.442,-97.1722
-0.411774,0.260023,0.873402,-207.62,116.353,426.918,-217.237,121.07,446.123,-138.202,80.6236,287.008,-1056.11,346.183,2013.54
-0.411774,0.260023,0.873402,-219.987,122.408,451.608,-501.035,236.509,995.857,-138.202,80.6236,287.008,-1056.11,346.183,2013.54
0.745233,0.310097,-0.590312,146.386,64.5852,-117.021,915.743,545.478,-779.681,146.386,64.5849,-117.022,952.076,573.377,-815.765
-0.717346,0.298786,0.629398,-149.026,58.2356,129.597,-1033.81,259.598,862.905,-149.019,58.2532,129.602,-1079.24,265.422,903.724
0.381316,0.745422,-0.546758,69.9405,143.904,-104.48,351.874,1006.16,-698.447,69.9412,143.904,-104.489,360.606,1051.27,-728.212
0.191615,0.94238,-0.274232,29.0918,157.333,-45.629,87.622,1062.26,-303.616,29.0864,157.334,-45.6286,85.1787,1108.13,-317.743
-0.800352,-0.59031,0.104737,-127.11,-97.1759,16.8487,-780.265,-726.152,112.248,-127.112,-97.1728,16.8515,-809.201,-761.843,117.329
-0.834583,0.23171,-0.499783,-154.984,39.7491,-92.3304,-1055.49,148.382,-616.071,-154.984,39.7495,-92.3285,-1101.56,147.592,-643.324
