energies,initx,inity,initz,tot_dist,dEdx,beta_gamma
0.149245,251.269,278.691,849.915,1271.62,0.0176972,0.818187
0.149245,251.276,278.621,849.919,1271.62,0.0176972,0.818187
0.149245,251.276,278.621,849.919,1271.62,0.0176972,0.818187
0.148806,251.367,278.711,850.16,1271.62,0.0177327,0.81683
0.148806,251.377,278.631,850.165,1271.62,0.0177327,0.81683
0.148806,251.377,278.631,850.165,1271.62,0.0177327,0.81683
0.147961,251.377,278.99,850.945,1271.62,0.0178015,0.814214
0.146678,251.512,279.259,851.855,1271.62,0.0179075,0.810231
0.144617,251.656,279.426,852.609,1271.62,0.0180808,0.80381
0.14256,251.746,279.488,853.031,1271.62,0.0182578,0.797368
0.141495,251.922,279.53,853.504,1271.62,0.0183511,0.794021
0.140667,252.266,279.605,854.43,1271.62,0.0184243,0.791413
1995.6,-1094.97,45.5789,78.5391,940.917,0.000192129,19.8622
1995.69,406.41,1017.85,242.241,961.229,0.00019213,19.863
1998.31,-249.126,1067.3,1055.67,1299.38,0.00019216,19.8878
1996,-547.895,-949.193,-115.193,943.663,0.000192133,19.8659
1994.91,311.376,1050.76,664.285,1097.42,0.000192121,19.8556
1995.88,1032.37,-367.977,-484.22,1025.94,0.000192132,19.8648
1994.85,-968.373,-513.228,479.951,1024.91,0.00019212,19.8551
1999.76,402.896,1019.22,-1072.15,1307.41,0.000192176,19.9015
1993.99,-809.507,-738.806,-725.057,1125.7,0.00019211,19.8469
1995.48,996.327,456.585,293.18,971.533,0.000192127,19.861
1994.64,-536.487,955.648,85.7287,941.374,0.000192117,19.853
1994.96,866.233,-671.432,-97.2579,942.22,0.000192121,19.8561
1992.93,-239.236,-1069.54,-509.306,1035,0.000192098,19.8369
1999.79,-546.814,-299.886,-1107.96,760.303,0.000192177,19.9018
1994.86,486.373,982.13,-491.915,1028.98,0.00019212,19.8551
0.342153,85.1089,135.525,-66.0324,1028.98,0.00965655,1.33697
0.206468,83.441,136.595,-66.6353,1028.98,0.0140932,0.98557
1995.82,226.046,1072.34,-112.962,943.504,0.000192131,19.8642
1999.8,-324.254,-489.048,1100.18,675.848,0.000192177,19.902
1997.67,-1085.54,150.998,-1131.46,1337.51,0.000192152,19.8818
1.68457,-948.085,152.253,-1179.55,1337.51,0.0026822,4.17863
0.30785,-289.44,77.3157,-602.565,1337.51,0.0104694,1.25213
1994.74,-949.264,-547.758,-874.461,1201.46,0.000192119,19.854
1995.7,-222.786,1073.09,-235.959,960.069,0.00019213,19.8631
1999.71,1075.82,209.324,1179.55,1362.56,0.000192176,19.901
1994.91,631.891,-895.422,793.472,1159.32,0.00019212,19.8555
1996.04,1044.77,-331.056,29.2225,938.877,0.000192133,19.8663
1992.23,262.902,-1063.92,-319.713,977.77,0.00019209,19.8302
0.961522,24.3579,-158.135,-47.8707,977.77,0.00424695,2.70258
1999.81,-554.124,-675.135,1161.07,1133.54,0.000192177,19.902
1994.84,645.938,-885.368,77.822,940.887,0.00019212,19.855
1999.79,-355.503,1036.7,-1116.16,1329.89,0.000192177,19.9018
1995.91,-644.21,-886.651,-404.198,1000.59,0.000192132,19.8651
1968,1079.46,189.606,-968.087,1252.85,0.000191808,19.6006
23.6246,151.939,100.586,-218.569,1252.85,0.000346319,47.2217
23.5779,204.154,76.9364,-336.231,1252.85,0.000346758,47.1302
1999.77,-912.279,607.387,1154.98,1349.77,0.000192177,19.9016
1999.78,-579.081,113.781,-1100.87,684.652,0.000192177,19.9018
1993.08,17.7847,1095.79,-805.536,1164.95,0.000192099,19.8382
1993.58,982.471,485.693,-684.479,1106.67,0.000192105,19.843
1.86344,439.081,175.121,-1075.92,1106.67,0.00246833,4.53778
1993.39,1042.25,338.974,-812.942,1168.71,0.000192103,19.8412
0.570411,157.105,30.3014,-118.623,1168.71,0.00646998,1.8651
0.561221,156.893,31.4407,-125.461,1168.71,0.00655419,1.84467
0.535203,156.889,31.4001,-125.573,1168.71,0.00680622,1.78653
0.392323,156.737,32.2848,-132.257,1168.71,0.00868758,1.45773
1994.6,910.318,-610.235,743.043,1134.68,0.000192117,19.8527
1995.52,-544.929,-950.899,-297.843,972.529,0.000192128,19.8614
1999.78,-436.603,-745.052,1158.98,1121.53,0.000192177,19.9017
1992.87,719.071,-827.029,-218.267,957.035,0.000192097,19.8363
1995.61,-1061.04,274.55,-550.989,1050.69,0.000192129,19.8622
1996.01,-181.959,1080.7,342.678,983.366,0.000192133,19.866
1996.01,-536.639,-955.626,169.192,949.63,0.000192133,19.866
1999.43,473.586,193.493,1084.17,434.647,0.000192173,19.8984
1995.15,-1095.18,-41.1642,-386.544,995.332,0.000192123,19.8579
1999.8,-741.216,85.6313,-1134.03,968.807,0.000192177,19.902
1993.69,-378.377,-1028.53,394.629,997.336,0.000192106,19.844
1996.03,-1075.4,-211.031,234.179,959.741,0.000192133,19.8662
1995.75,897.528,-628.927,-236.836,960.206,0.00019213,19.8636
2.88568,906.738,-615.62,-238.475,960.206,0.00172194,6.57148
0.0473252,913.653,-605.355,-221.827,1907.99,0.035329,inf
0.0473252,-14.923,210.224,-312.031,2846.48,0.035329,inf
1995.89,-722.515,-824.091,465.138,1019.76,0.000192132,19.8649
1995.81,-948.794,-548.612,-574.484,1059.89,0.000192131,19.8641
1993.1,-350.544,-1038.36,-983.426,1261.53,0.0001921,19.8384
1995.2,-524.088,962.514,424.887,1006.41,0.000192124,19.8584
1994.21,1028.1,379.731,729.351,1127.27,0.000192112,19.849
1999.73,-902.094,-622.377,-1177.06,1361.19,0.000192176,19.9013
1994.13,-411.399,1015.78,-746.758,1136.06,0.000192112,19.8482
1995.6,926.365,-585.677,-713.031,1120.39,0.000192128,19.8621
1994.78,756.922,-792.624,577.913,1061.24,0.000192119,19.8544
1995.51,-864.124,674.111,-89.2846,941.592,0.000192127,19.8613
1996.13,1087.33,-137.417,64.6835,940.226,0.000192135,19.8672
1996.18,1037.34,-353.467,179.854,951.073,0.000192135,19.8676
1995.17,774.854,775.123,872.971,1200.28,0.000192123,19.858
1992.81,662.501,873.026,491.777,1028.8,0.000192096,19.8356
1995.68,934.229,-572.951,-422.69,1005.81,0.000192129,19.8629
1995.45,-1093.17,-77.9541,190.098,952.547,0.000192127,19.8607
1995,1093.87,67.2427,-792.071,1157.69,0.000192121,19.8564
1994.52,-1061.9,271.101,-502.559,1032.56,0.000192116,19.8519
1995.09,329.906,-1045.16,-654.474,1093.78,0.000192123,19.8573
1999.77,874.742,425.456,-1182.21,1246.36,0.000192176,19.9016
1995.31,1088.34,128.911,712.752,1119.48,0.000192125,19.8594
1992.66,-242.707,-1068.7,-545.273,1048.26,0.000192094,19.8342
