gen_time,drift_time,long_diffusion,trans_diffusion
0.0218583,997.961,0.007077,0.012021
0.0726749,1634.83,0.007078,0.012033
0.0748765,1379.1,0.007079,0.012037
0.0107665,404.976,0.00708,0.012049
0.012716,505.776,0.007079,0.012038
0.0642164,2010.9,0.007078,0.012027
0.0251267,1445.74,0.007077,0.012016
0.0264096,1719.24,0.007077,0.012009
0.00597389,339.058,0.00708,0.012057
0.00635965,339.058,0.00708,0.012057
0.0214069,997.961,0.007077,0.012021
0.00294625,184.83,0.00708,0.012055
0.00896765,404.976,0.00708,0.012049
0.0127466,505.776,0.007079,0.012038
0.0422015,2624.48,0.007077,0.012008
0.0408721,2624.48,0.007077,0.012008
0.0355693,2783.2,0.007076,0.011992
0.0115818,505.776,0.007079,0.012038
0.0105591,404.976,0.00708,0.012049
0.0114924,505.776,0.007079,0.012038
0.0528434,2529.31,0.007077,0.01202
0.0637175,2010.9,0.007078,0.012027
0.0219254,997.961,0.007077,0.012021
0.0629409,2010.9,0.007078,0.012027
0.0663241,1827.4,0.007078,0.012027
0.00800067,404.976,0.00708,0.012049
0.00954097,404.976,0.00708,0.012049
0.0452064,2475.8,0.007077,0.012011
0.00897003,404.976,0.00708,0.012049
0.0413721,2624.48,0.007077,0.012008
0.0576635,2237.56,0.007077,0.012021
0.0736196,1634.83,0.007078,0.012033
0.0536516,2529.31,0.007077,0.01202
0.0489527,2656.97,0.007077,0.01201
0.0604868,2123.96,0.007078,0.012024
0.000834575,184.83,0.00708,0.012055
0.0358117,2783.2,0.007076,0.011992
0.0644775,2010.9,0.007078,0.012027
0.0461519,2475.8,0.007077,0.012011
0.0183559,819.198,0.007078,0.012031
0.0701159,1719.41,0.007078,0.01203
0.0330946,2328.81,0.007076,0.012006
0.047182,2475.8,0.007077,0.012011
0.0713707,1634.83,0.007078,0.012033
0.0020996,184.83,0.00708,0.012055
0.0750128,1379.1,0.007079,0.012037
0.0097489,404.976,0.00708,0.012049
0.0685065,1719.41,0.007078,0.01203
0.039865,2514.32,0.007076,0.012003
0.0323407,2328.81,0.007076,0.012006
0.0303195,2067.83,0.007076,0.012002
0.0101935,404.976,0.00708,0.012049
0.0392795,2514.32,0.007076,0.012003
0.0476145,2475.8,0.007077,0.012011
0.0374268,2514.32,0.007076,0.012003
0.0313485,2067.83,0.007076,0.012002
0.00595106,339.058,0.00708,0.012057
0.0584464,2237.56,0.007077,0.012021
0.0430116,2624.48,0.007077,0.012008
0.0225064,1223.59,0.007077,0.012012
0.0514541,2656.97,0.007077,0.01201
0.021839,997.961,0.007077,0.012021
0.0172363,819.198,0.007078,0.012031
0.0187981,819.198,0.007078,0.012031
0.015981,819.198,0.007078,0.012031
4.6239e-05,208.614,0.007079,0.012043
0.0125456,505.776,0.007079,0.012038
0.0156003,819.198,0.007078,0.012031
0.0201464,997.961,0.007077,0.012021
0.0303199,2067.83,0.007076,0.012002
0.0482511,2310.81,0.007077,0.012014
0.0234997,1445.74,0.007077,0.012016
0.00381516,184.83,0.00708,0.012055
0.0375235,2514.32,0.007076,0.012003
0.057404,2237.56,0.007077,0.012021
0.061002,2123.96,0.007078,0.012024
0.0311359,2067.83,0.007076,0.012002
0.0304111,2067.83,0.007076,0.012002
0.0713366,1634.83,0.007078,0.012033
0.0587981,2237.56,0.007077,0.012021
0.0364931,2783.2,0.007076,0.011992
0.0394753,2514.32,0.007076,0.012003
0.0494239,2656.97,0.007077,0.01201
0.0362267,2783.2,0.007076,0.011992
0.0615808,2123.96,0.007078,0.012024
0.0264964,1719.24,0.007077,0.012009
0.0718123,1634.83,0.007078,0.012033
0.0424784,2624.48,0.007077,0.012008
0.063741,2010.9,0.007078,0.012027
0.0476565,2475.8,0.007077,0.012011
0.0106622,404.976,0.00708,0.012049
0.0582008,2237.56,0.007077,0.012021
0.0560688,2421.02,0.007077,0.012022
0.0108523,404.976,0.00708,0.012049
0.0674459,1719.41,0.007078,0.01203
0.034586,2783.2,0.007076,0.011992
0.061689,2123.96,0.007078,0.012024
0.0407356,2871.37,0.007076,0.011997
0.0478548,2475.8,0.007077,0.012011
0.022711,1223.59,0.007077,0.012012
0.018942,997.961,0.007077,0.012021
0.0658996,1827.4,0.007078,0.012027
0.0112028,404.976,0.00708,0.012049
0.0633219,2010.9,0.007078,0.012027
0.0641428,1463.66,0.007077,0.01201
0.07307,901.464,0.007077,0.012019
0.0154245,1223.73,0.00708,0.012051
0.0445255,2643.79,0.007076,0.011991
0.0162061,1223.73,0.00708,0.012051
0.0440472,2643.79,0.007076,0.011991
0.0437401,2643.79,0.007076,0.011991
0.0675345,1223.59,0.007077,0.012012
0.073202,901.464,0.007077,0.012019
0.0407499,2149.75,0.007076,0.012005
0.0310708,1497.4,0.007078,0.012026
0.0726374,997.961,0.007077,0.012021
0.0460931,2410.36,0.007076,0.011994
0.0577419,1588.45,0.007077,0.012007
0.0341768,1734.76,0.007077,0.012018
0.0614363,1463.66,0.007077,0.01201
0.0535523,1874.62,0.007076,0.012006
0.0462762,2410.36,0.007076,0.011994
0.00697383,1248.75,0.00708,0.012058
0.0316967,1734.76,0.007077,0.012018
0.0472819,2410.36,0.007076,0.011994
0.015938,1223.73,0.00708,0.012051
0.0281374,1638.85,0.007078,0.012027
0.0505615,2067.83,0.007076,0.012002
0.0509976,2067.83,0.007076,0.012002
0.0176934,1338.8,0.007079,0.012046
0.0315741,1734.76,0.007077,0.012018
0.00413963,1487.68,0.00708,0.012058
0.0268071,1441.08,0.007078,0.012034
0.0348786,1986.54,0.007077,0.012012
0.0262211,1441.08,0.007078,0.012034
0.0366606,1986.54,0.007077,0.012012
0.0333345,1734.76,0.007077,0.012018
0.00113161,1659.51,0.00708,0.012057
0.0318759,1734.76,0.007077,0.012018
0.0629876,1463.66,0.007077,0.01201
0.072186,997.961,0.007077,0.012021
0.0447332,2643.79,0.007076,0.011991
0.0246745,1441.08,0.007078,0.012034
0.00906649,1254.69,0.00708,0.012056
0.0370422,1986.54,0.007077,0.012012
0.0244678,1441.08,0.007078,0.012034
0.0439579,2643.79,0.007076,0.011991
0.0217306,1472.5,0.007079,0.01204
0.0741469,901.464,0.007077,0.012019
0.0204793,1472.5,0.007079,0.01204
0.0321534,1734.76,0.007077,0.012018
0.0428892,2643.79,0.007076,0.011991
0.0643198,1335.32,0.007077,0.012014
0.0262822,1441.08,0.007078,0.012034
0.0626495,1463.66,0.007077,0.01201
0.00519873,1487.68,0.00708,0.012058
0.0650816,1223.59,0.007077,0.012012
0.0013256,1659.51,0.00708,0.012057
0.00736104,1248.75,0.00708,0.012058
0.0333954,1734.76,0.007077,0.012018
0.0423656,2643.79,0.007076,0.011991
0.0300882,1638.85,0.007078,0.012027
0.0482992,2254.07,0.007076,0.012
0.0611873,1463.66,0.007077,0.01201
0.0744579,901.464,0.007077,0.012019
0.0521466,2067.83,0.007076,0.012002
0.045057,2643.79,0.007076,0.011991
0.0587026,1588.45,0.007077,0.012007
0.066372,1223.59,0.007077,0.012012
0.0483391,2254.07,0.007076,0.012
0.0510723,2067.83,0.007076,0.012002
0.0701062,1115.56,0.007077,0.012016
0.0353579,1986.54,0.007077,0.012012
0.0424293,2643.79,0.007076,0.011991
0.0375572,1986.54,0.007077,0.012012
0.0168699,1338.8,0.007079,0.012046
0.0674549,1223.59,0.007077,0.012012
0.0325428,1734.76,0.007077,0.012018
0.0581746,1588.45,0.007077,0.012007
0.00726266,1248.75,0.00708,0.012058
0.0148953,1223.73,0.00708,0.012051
0.0336126,1734.76,0.007077,0.012018
0.0729961,901.464,0.007077,0.012019
0.0465607,2410.36,0.007076,0.011994
0.0541019,1874.62,0.007076,0.012006
0.00103064,1659.51,0.00708,0.012057
0.0355748,1986.54,0.007077,0.012012
0.046611,2410.36,0.007076,0.011994
0.0227196,1302.59,0.007079,0.01204
0.0703292,1115.56,0.007077,0.012016
0.0550073,1874.62,0.007076,0.012006
0.0337118,1734.76,0.007077,0.012018
0.029321,1638.85,0.007078,0.012027
0.0164932,1338.8,0.007079,0.012046
0.0380943,1986.54,0.007077,0.012012
0.0209341,1472.5,0.007079,0.01204
0.05014,2067.83,0.007076,0.012002
0.0109044,1254.69,0.00708,0.012056
0.0505849,2067.83,0.007076,0.012002
0.022474,1302.59,0.007079,0.01204
0.040851,2149.75,0.007076,0.012005
0.0118508,1254.69,0.00708,0.012056
0.0076292,1248.75,0.00708,0.012058
0.0262096,1441.08,0.007078,0.012034
0.0193916,1338.8,0.007079,0.012046
0.0688353,1115.56,0.007077,0.012016
0.00643014,1248.75,0.00708,0.012058
0.0692007,1115.56,0.007077,0.012016
0.0369018,1986.54,0.007077,0.012012
0.0508976,2067.83,0.007076,0.012002
0.03865,2328.81,0.007076,0.012006
0.00988503,1254.69,0.00708,0.012056
0.0180181,1338.8,0.007079,0.012046
0.00913974,1254.69,0.00708,0.012056
0.0495368,2254.07,0.007076,0.012
0.0141453,1223.73,0.00708,0.012051
0.0152741,1223.73,0.00708,0.012051
0.0287785,1638.85,0.007078,0.012027
0.00367597,1487.68,0.00708,0.012058
0.0635165,1463.66,0.007077,0.01201
0.0351346,1986.54,0.007077,0.012012
0.0653811,1223.59,0.007077,0.012012
0.0464421,2410.36,0.007076,0.011994
0.0597222,1588.45,0.007077,0.012007
0.039886,2149.75,0.007076,0.012005
0.0469116,2410.36,0.007076,0.011994
0.00502559,1487.68,0.00708,0.012058
0.0396745,2149.75,0.007076,0.012005
0.00612911,1248.75,0.00708,0.012058
0.00270623,1487.68,0.00708,0.012058
0.0713446,1115.56,0.007077,0.012016
0.0405202,2149.75,0.007076,0.012005
0.0553921,1874.62,0.007076,0.012006
0.0184393,1338.8,0.007079,0.012046
0.0538054,1874.62,0.007076,0.012006
0.0421817,2149.75,0.007076,0.012005
0.0549108,1874.62,0.007076,0.012006
0.0748956,901.464,0.007077,0.012019
0.075638,822.146,0.007078,0.012023
0.0523543,2067.83,0.007076,0.012002
0.049122,2254.07,0.007076,0.012
0.0551654,1874.62,0.007076,0.012006
0.0302841,1638.85,0.007078,0.012027
0.0717088,997.961,0.007077,0.012021
0.0359694,1986.54,0.007077,0.012012
0.056939,1588.45,0.007077,0.012007
0.0547903,1874.62,0.007076,0.012006
0.0531758,2067.83,0.007076,0.012002
0.0704808,1115.56,0.007077,0.012016
0.0292316,1638.85,0.007078,0.012027
0.0626729,1463.66,0.007077,0.01201
0.036417,1986.54,0.007077,0.012012
0.0538462,1874.62,0.007076,0.012006
0.0577145,1588.45,0.007077,0.012007
0.0756767,822.146,0.007078,0.012023
0.0722584,997.961,0.007077,0.012021
0.0438514,2643.79,0.007076,0.011991
0.0144604,1223.73,0.00708,0.012051
0.0664301,1223.59,0.007077,0.012012
0.0564216,1765.03,0.007076,0.012003
0.00300891,1487.68,0.00708,0.012058
0.0127255,1254.69,0.00708,0.012056
0.0352289,1986.54,0.007077,0.012012
0.0238444,1441.08,0.007078,0.012034
0.0458354,2643.79,0.007076,0.011991
0.0601082,1588.45,0.007077,0.012007
0.0180961,1338.8,0.007079,0.012046
0.0627739,1463.66,0.007077,0.01201
0.0442183,2643.79,0.007076,0.011991
0.0391122,2328.81,0.007076,0.012006
0.057778,1588.45,0.007077,0.012007
0.0532497,1874.62,0.007076,0.012006
0.0323851,1734.76,0.007077,0.012018
0.0705881,1115.56,0.007077,0.012016
0.061549,1463.66,0.007077,0.01201
0.0266227,1441.08,0.007078,0.012034
0.0222773,1472.5,0.007079,0.01204
0.0257159,1441.08,0.007078,0.012034
0.03361,1734.76,0.007077,0.012018
0.0662301,1223.59,0.007077,0.012012
0.0569864,1588.45,0.007077,0.012007
0.0721691,997.961,0.007077,0.012021
0.0650899,1223.59,0.007077,0.012012
0.017409,1338.8,0.007079,0.012046
0.057265,1588.45,0.007077,0.012007
0.0644576,1335.32,0.007077,0.012014
0.0648785,1223.59,0.007077,0.012012
0.00839979,1248.75,0.00708,0.012058
0.069814,1115.56,0.007077,0.012016
0.0343495,1734.76,0.007077,0.012018
0.022829,1302.59,0.007079,0.01204
0.0303317,1638.85,0.007078,0.012027
0.009989,1254.69,0.00708,0.012056
0.039114,2328.81,0.007076,0.012006
0.00708833,1248.75,0.00708,0.012058
0.0704898,1115.56,0.007077,0.012016
0.00286619,1487.68,0.00708,0.012058
0.0244613,1441.08,0.007078,0.012034
0.0500289,2067.83,0.007076,0.012002
0.0243835,1441.08,0.007078,0.012034
0.0610009,1463.66,0.007077,0.01201
0.0218441,1472.5,0.007079,0.01204
0.00766623,1248.75,0.00708,0.012058
0.0145457,1223.73,0.00708,0.012051
0.00363215,1487.68,0.00708,0.012058
0.0083252,1248.75,0.00708,0.012058
0.0656135,1223.59,0.007077,0.012012
0.0115135,1254.69,0.00708,0.012056
0.019446,1338.8,0.007079,0.012046
0.0720243,997.961,0.007077,0.012021
0.0482937,2254.07,0.007076,0.012
0.0166863,1338.8,0.007079,0.012046
0.0579598,1588.45,0.007077,0.012007
0.0529304,2067.83,0.007076,0.012002
0.073834,901.464,0.007077,0.012019
0.0469537,2410.36,0.007076,0.011994
0.0465701,2410.36,0.007076,0.011994
0.0496414,2067.83,0.007076,0.012002
0.0643438,1335.32,0.007077,0.012014
0.0342701,1734.76,0.007077,0.012018
0.0701024,1115.56,0.007077,0.012016
0.0229235,1302.59,0.007079,0.01204
0.0528067,2067.83,0.007076,0.012002
0.057363,1588.45,0.007077,0.012007
0.051748,2067.83,0.007076,0.012002
0.0198646,1338.8,0.007079,0.012046
0.0425453,2643.79,0.007076,0.011991
0.0754857,822.146,0.007078,0.012023
0.0519396,2067.83,0.007076,0.012002
0.0334021,1734.76,0.007077,0.012018
0.0488446,2254.07,0.007076,0.012
0.0506757,2067.83,0.007076,0.012002
0.00798849,1248.75,0.00708,0.012058
0.0571565,1588.45,0.007077,0.012007
0.0196703,1338.8,0.007079,0.012046
0.0590518,1588.45,0.007077,0.012007
0.0497007,2067.83,0.007076,0.012002
0.0104647,1254.69,0.00708,0.012056
0.014302,1223.73,0.00708,0.012051
0.0420435,2149.75,0.007076,0.012005
0.0456246,2643.79,0.007076,0.011991
0.0037965,1487.68,0.00708,0.012058
0.0240999,1441.08,0.007078,0.012034
0.020515,1472.5,0.007079,0.01204
0.0462282,2410.36,0.007076,0.011994
0.070372,1115.56,0.007077,0.012016
0.019963,1338.8,0.007079,0.012046
0.0344508,1734.76,0.007077,0.012018
0.0552572,1874.62,0.007076,0.012006
0.0412384,2149.75,0.007076,0.012005
0.0513198,2067.83,0.007076,0.012002
0.0257254,1441.08,0.007078,0.012034
0.00549951,1248.75,0.00708,0.012058
0.0694784,1115.56,0.007077,0.012016
0.035917,1986.54,0.007077,0.012012
0.00095881,1659.51,0.00708,0.012057
0.0293043,1638.85,0.007078,0.012027
0.00986009,1254.69,0.00708,0.012056
0.0437208,2643.79,0.007076,0.011991
0.0627541,1463.66,0.007077,0.01201
0.0710194,1115.56,0.007077,0.012016
0.00890888,1248.75,0.00708,0.012058
0.0328067,1734.76,0.007077,0.012018
0.0720614,1384.81,0.007078,0.01203
0.0591818,2038,0.007077,0.012021
0.0666018,1638.85,0.007078,0.012027
0.0704213,1384.81,0.007078,0.01203
0.0680756,1638.85,0.007078,0.012027
0.0624628,1768.02,0.007078,0.012023
0.0566079,2187.81,0.007077,0.012017
0.0637653,1768.02,0.007078,0.012023
0.0563754,2187.81,0.007077,0.012017
0.0714463,1384.81,0.007078,0.01203
0.0753355,1298.13,0.007078,0.012034
0.0624804,1768.02,0.007078,0.012023
0.0666069,1638.85,0.007078,0.012027
0.0582439,2038,0.007077,0.012021
0.0661103,1638.85,0.007078,0.012027
0.069367,1384.81,0.007078,0.01203
0.0605377,2038,0.007077,0.012021
0.0750539,1298.13,0.007078,0.012034
0.062463,1768.02,0.007078,0.012023
0.0671514,1638.85,0.007078,0.012027
0.0583855,2038,0.007077,0.012021
0.0694909,1384.81,0.007078,0.01203
0.0609552,1825.24,0.007077,0.012021
0.0564308,2187.81,0.007077,0.012017
0.066024,1638.85,0.007078,0.012027
0.0612539,1825.24,0.007077,0.012021
0.0703644,1384.81,0.007078,0.01203
0.074294,1298.13,0.007078,0.012034
0.0653984,1638.85,0.007078,0.012027
0.067998,1638.85,0.007078,0.012027
0.0745416,1298.13,0.007078,0.012034
0.0705508,1384.81,0.007078,0.01203
0.0724075,1384.81,0.007078,0.01203
0.0585077,2038,0.007077,0.012021
0.0644829,1768.02,0.007078,0.012023
0.0671114,1638.85,0.007078,0.012027
0.0615355,1768.02,0.007078,0.012023
0.058974,2038,0.007077,0.012021
0.0600387,2038,0.007077,0.012021
0.0726659,1298.13,0.007078,0.012034
0.0597663,2038,0.007077,0.012021
0.0558649,2187.81,0.007077,0.012017
0.0711858,1384.81,0.007078,0.01203
0.0660075,1638.85,0.007078,0.012027
0.0748766,1298.13,0.007078,0.012034
0.0695125,1384.81,0.007078,0.01203
0.0639637,1768.02,0.007078,0.012023
0.0585776,2038,0.007077,0.012021
0.0667843,1638.85,0.007078,0.012027
0.0666298,1638.85,0.007078,0.012027
0.073372,1298.13,0.007078,0.012034
0.0741065,1298.13,0.007078,0.012034
0.0717873,1384.81,0.007078,0.01203
0.0555783,2187.81,0.007077,0.012017
0.0607154,2038,0.007077,0.012021
0.0728736,1298.13,0.007078,0.012034
0.0691284,1556.23,0.007078,0.01203
0.0615442,1768.02,0.007078,0.012023
0.0694109,1384.81,0.007078,0.01203
0.0552533,2187.81,0.007077,0.012017
0.0669454,1638.85,0.007078,0.012027
0.0750013,1298.13,0.007078,0.012034
0.0630584,1768.02,0.007078,0.012023
0.0749503,1298.13,0.007078,0.012034
0.0731717,1298.13,0.007078,0.012034
0.0633359,1768.02,0.007078,0.012023
0.0729512,1298.13,0.007078,0.012034
0.0699873,1384.81,0.007078,0.01203
0.0629283,1768.02,0.007078,0.012023
0.0678334,1638.85,0.007078,0.012027
0.0565527,2187.81,0.007077,0.012017
0.0714935,1384.81,0.007078,0.01203
0.0562163,2187.81,0.007077,0.012017
0.0682833,1638.85,0.007078,0.012027
0.0600631,2038,0.007077,0.012021
0.0248703,1294.01,0.007075,0.011976
0.0432709,1279.57,0.007076,0.011999
0.0401531,1442.94,0.007076,0.011995
0.0604832,1222.07,0.007078,0.012024
0.0176335,799.394,0.007075,0.011974
0.0530319,1223.59,0.007077,0.012012
0.0542052,1336.46,0.007077,0.01202
0.0334371,1570.5,0.007076,0.011984
0.0685964,1215.33,0.007079,0.012037
0.0479445,1359.67,0.007077,0.012008
0.0339571,1570.5,0.007076,0.011984
0.0044528,142.959,0.007075,0.011979
0.0352929,1409.22,0.007076,0.011986
0.0172293,799.394,0.007075,0.011974
0.0539917,1336.46,0.007077,0.01202
0.00985328,410.016,0.007075,0.011971
0.0678769,1298.13,0.007078,0.012034
0.00481962,142.959,0.007075,0.011979
0.0634041,1384.81,0.007078,0.01203
0.0664762,1298.13,0.007078,0.012034
0.0292814,1755.25,0.007075,0.011983
0.0217962,1056.89,0.007075,0.011981
0.0156315,587.282,0.007075,0.011982
0.0366359,1409.22,0.007076,0.011986
0.00440901,142.959,0.007075,0.011979
0.0124715,405.296,0.007076,0.011991
0.0560607,1336.46,0.007077,0.01202
0.0331018,1570.5,0.007076,0.011984
0.0336522,1570.5,0.007076,0.011984
0.0594813,1222.07,0.007078,0.012024
0.0271124,1294.01,0.007075,0.011976
0.0369367,1409.22,0.007076,0.011986
0.0333983,1570.5,0.007076,0.011984
0.0499975,1223.59,0.007077,0.012012
0.0532064,1223.59,0.007077,0.012012
0.0701791,1547.21,0.007079,0.012036
0.0695202,1215.33,0.007079,0.012037
0.0214043,1056.89,0.007075,0.011981
0.0305139,1755.25,0.007075,0.011983
0.053329,1223.59,0.007077,0.012012
0.0409006,1442.94,0.007076,0.011995
0.0448672,1279.57,0.007076,0.011999
0.0666344,1298.13,0.007078,0.012034
0.00790198,261.701,0.007075,0.011975
0.0699763,1215.33,0.007079,0.012037
0.0398568,1442.94,0.007076,0.011995
0.0014268,123.714,0.007075,0.011931
0.0264099,1294.01,0.007075,0.011976
0.0256206,1294.01,0.007075,0.011976
0.00811593,261.701,0.007075,0.011975
0.0718676,1547.21,0.007079,0.012036
0.0409287,1442.94,0.007076,0.011995
0.0227741,1056.89,0.007075,0.011981
0.0471947,1359.67,0.007077,0.012008
0.0691482,1215.33,0.007079,0.012037
0.0176491,799.394,0.007075,0.011974
0.0512352,1223.59,0.007077,0.012012
0.00561077,261.701,0.007075,0.011975
0.0620832,1384.81,0.007078,0.01203
0.0262104,1294.01,0.007075,0.011976
0.0741308,1472.5,0.007079,0.01204
0.016899,799.394,0.007075,0.011974
0.0318844,1570.5,0.007076,0.011984
0.0616984,1123.76,0.007078,0.012028
0.0529727,1223.59,0.007077,0.012012
0.05396,1336.46,0.007077,0.01202
0.0349721,1570.5,0.007076,0.011984
0.0528546,1223.59,0.007077,0.012012
0.0135679,587.282,0.007075,0.011982
0.0439641,1279.57,0.007076,0.011999
0.0269263,1294.01,0.007075,0.011976
0.0218656,1056.89,0.007075,0.011981
0.037355,1591.81,0.007076,0.011993
0.0712271,1547.21,0.007079,0.012036
0.0333408,1570.5,0.007076,0.011984
0.0353662,1409.22,0.007076,0.011986
0.0202036,799.394,0.007075,0.011974
0.0495983,1359.67,0.007077,0.012008
0.0751641,1472.5,0.007079,0.01204
0.0213475,1056.89,0.007075,0.011981
0.0302861,1755.25,0.007075,0.011983
0.0494709,1359.67,0.007077,0.012008
0.0563269,1336.46,0.007077,0.01202
0.0664579,1298.13,0.007078,0.012034
0.0140272,587.282,0.007075,0.011982
0.0289836,1755.25,0.007075,0.011983
0.0116458,410.016,0.007075,0.011971
0.00983085,410.016,0.007075,0.011971
0.0366921,1409.22,0.007076,0.011986
0.0575676,1222.07,0.007078,0.012024
0.00537943,142.959,0.007075,0.011979
0.0296842,1755.25,0.007075,0.011983
0.0176624,799.394,0.007075,0.011974
0.0415959,1442.94,0.007076,0.011995
0.0683098,1298.13,0.007078,0.012034
0.0353981,1409.22,0.007076,0.011986
0.034781,1570.5,0.007076,0.011984
0.0447372,1279.57,0.007076,0.011999
0.0317894,1570.5,0.007076,0.011984
0.0259082,1294.01,0.007075,0.011976
0.0161659,587.282,0.007075,0.011982
0.0131941,587.282,0.007075,0.011982
0.0368162,1409.22,0.007076,0.011986
0.0646278,1384.81,0.007078,0.01203
0.0139841,587.282,0.007075,0.011982
0.0327979,1570.5,0.007076,0.011984
0.043384,1279.57,0.007076,0.011999
0.0120019,410.016,0.007075,0.011971
0.000637454,123.714,0.007075,0.011931
0.016205,587.282,0.007075,0.011982
0.0524087,1223.59,0.007077,0.012012
0.0105515,410.016,0.007075,0.011971
0.026303,1294.01,0.007075,0.011976
0.0443538,1279.57,0.007076,0.011999
0.068384,1298.13,0.007078,0.012034
0.011433,410.016,0.007075,0.011971
0.069265,1215.33,0.007079,0.012037
0.00914165,261.701,0.007075,0.011975
0.0468954,1359.67,0.007077,0.012008
0.0404494,1442.94,0.007076,0.011995
0.052375,1223.59,0.007077,0.012012
0.0102356,410.016,0.007075,0.011971
0.068927,1215.33,0.007079,0.012037
0.0286007,1571.65,0.007075,0.011976
0.048768,1359.67,0.007077,0.012008
0.0671365,1298.13,0.007078,0.012034
0.00694417,261.701,0.007075,0.011975
0.0636488,1384.81,0.007078,0.01203
0.0323606,1570.5,0.007076,0.011984
0.0218883,1056.89,0.007075,0.011981
0.0667586,1298.13,0.007078,0.012034
0.0247884,1294.01,0.007075,0.011976
0.0170068,799.394,0.007075,0.011974
0.0536902,1336.46,0.007077,0.01202
0.016112,587.282,0.007075,0.011982
0.00329131,192.091,0.007075,0.011945
0.0330718,1570.5,0.007076,0.011984
0.0187149,799.394,0.007075,0.011974
0.057871,1222.07,0.007078,0.012024
0.0373716,1591.81,0.007076,0.011993
0.0706792,1547.21,0.007079,0.012036
0.0335458,1570.5,0.007076,0.011984
0.0441368,1279.57,0.007076,0.011999
0.0384331,1591.81,0.007076,0.011993
0.0749221,1472.5,0.007079,0.01204
0.0110115,410.016,0.007075,0.011971
0.0109547,410.016,0.007075,0.011971
0.00462045,142.959,0.007075,0.011979
0.0591107,1222.07,0.007078,0.012024
0.0508337,1223.59,0.007077,0.012012
0.0187875,799.394,0.007075,0.011974
0.049633,1359.67,0.007077,0.012008
0.0171076,799.394,0.007075,0.011974
0.0373075,1591.81,0.007076,0.011993
0.0258709,1294.01,0.007075,0.011976
0.0306646,1755.25,0.007075,0.011983
0.062879,1384.81,0.007078,0.01203
0.051433,1223.59,0.007077,0.012012
0.00713582,261.701,0.007075,0.011975
0.0231006,1056.89,0.007075,0.011981
0.0278649,1571.65,0.007075,0.011976
0.0151455,587.282,0.007075,0.011982
0.0651922,1298.13,0.007078,0.012034
0.0361765,1409.22,0.007076,0.011986
0.0705823,1547.21,0.007079,0.012036
0.024792,1294.01,0.007075,0.011976
0.0361166,1409.22,0.007076,0.011986
0.0618895,1384.81,0.007078,0.01203
0.0192495,799.394,0.007075,0.011974
0.0147273,587.282,0.007075,0.011982
0.00487728,142.959,0.007075,0.011979
0.00605129,261.701,0.007075,0.011975
0.0115649,410.016,0.007075,0.011971
0.0417181,1442.94,0.007076,0.011995
0.0533639,1223.59,0.007077,0.012012
0.0348551,1570.5,0.007076,0.011984
0.059689,1222.07,0.007078,0.012024
0.0446093,1279.57,0.007076,0.011999
0.020023,799.394,0.007075,0.011974
0.0742684,1472.5,0.007079,0.01204
0.0411077,1442.94,0.007076,0.011995
0.00276278,192.091,0.007075,0.011945
0.0230242,1056.89,0.007075,0.011981
0.0188146,799.394,0.007075,0.011974
0.00147501,123.714,0.007075,0.011931
0.0361543,1409.22,0.007076,0.011986
0.0409597,1442.94,0.007076,0.011995
0.069564,1215.33,0.007079,0.012037
0.00932562,410.016,0.007075,0.011971
0.0663178,1298.13,0.007078,0.012034
0.057917,1222.07,0.007078,0.012024
0.0324951,1570.5,0.007076,0.011984
0.019973,799.394,0.007075,0.011974
0.0616208,1123.76,0.007078,0.012028
0.0363882,1409.22,0.007076,0.011986
0.00181065,123.714,0.007075,0.011931
0.022058,1056.89,0.007075,0.011981
0.0208997,1056.89,0.007075,0.011981
0.0431436,1279.57,0.007076,0.011999
0.00748979,261.701,0.007075,0.011975
0.0721897,1472.5,0.007079,0.01204
0.0147157,587.282,0.007075,0.011982
0.0738633,1472.5,0.007079,0.01204
0.0398614,1442.94,0.007076,0.011995
0.0589016,1222.07,0.007078,0.012024
0.0480455,1359.67,0.007077,0.012008
0.00658102,261.701,0.007075,0.011975
0.0470013,1359.67,0.007077,0.012008
0.054396,1336.46,0.007077,0.01202
0.0729789,1472.5,0.007079,0.01204
0.0684097,1298.13,0.007078,0.012034
0.0265982,1294.01,0.007075,0.011976
0.0727391,1472.5,0.007079,0.01204
0.066201,1298.13,0.007078,0.012034
0.0509363,1223.59,0.007077,0.012012
0.0648094,1298.13,0.007078,0.012034
0.0693889,1215.33,0.007079,0.012037
0.00295947,192.091,0.007075,0.011945
0.021906,1056.89,0.007075,0.011981
0.0487161,1359.67,0.007077,0.012008
0.00110694,123.714,0.007075,0.011931
0.0108455,410.016,0.007075,0.011971
0.0037021,192.091,0.007075,0.011945
0.0275981,1294.01,0.007075,0.011976
0.00561611,261.701,0.007075,0.011975
0.0432382,1279.57,0.007076,0.011999
0.00271074,192.091,0.007075,0.011945
0.00950325,410.016,0.007075,0.011971
0.0258008,1294.01,0.007075,0.011976
0.0333943,1570.5,0.007076,0.011984
0.0318836,1570.5,0.007076,0.011984
0.067069,1298.13,0.007078,0.012034
0.00550108,142.959,0.007075,0.011979
0.0227155,1056.89,0.007075,0.011981
0.0646346,1384.81,0.007078,0.01203
0.0205728,1027.07,0.007075,0.011968
0.073188,1472.5,0.007079,0.01204
0.0197525,799.394,0.007075,0.011974
