============= Kalman Filter Processing ===========
Initializing GenFit field
>>> Track = 588, hits = 24, fitted = 1, converged = 1, chi2 = 48.006, ndf = 43, X2v = 1.11642
>>> Track = 590, hits = 5, fitted = 1, converged = 1, chi2 = 10.0006, ndf = 5, X2v = 2.00011
>>> Track = 592, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 593, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 594, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 595, hits = 46, fitted = 1, converged = 1, chi2 = 92.0116, ndf = 87, X2v = 1.05761
>>> Track = 596, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04786
>>> Track = 597, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 598, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 599, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 600, hits = 20, fitted = 1, converged = 1, chi2 = 40.0037, ndf = 35, X2v = 1.14296
>>> Track = 602, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 603, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04785
>>> Track = 604, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04775
>>> Track = 605, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04786
>>> Track = 606, hits = 42, fitted = 1, converged = 1, chi2 = 84.0111, ndf = 79, X2v = 1.06343
>>> Track = 607, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 608, hits = 18, fitted = 1, converged = 1, chi2 = 36.003, ndf = 31, X2v = 1.16139
>>> Track = 609, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 610, hits = 25, fitted = 1, converged = 1, chi2 = 50.0049, ndf = 45, X2v = 1.11122
>>> Track = 611, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 612, hits = 18, fitted = 1, converged = 1, chi2 = 36.0028, ndf = 31, X2v = 1.16138
>>> Track = 613, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 614, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 615, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 616, hits = 13, fitted = 1, converged = 1, chi2 = 26.0019, ndf = 21, X2v = 1.23819
>>> Track = 617, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 618, hits = 14, fitted = 1, converged = 1, chi2 = 28.0024, ndf = 23, X2v = 1.21749
>>> Track = 619, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 620, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 621, hits = 11, fitted = 1, converged = 1, chi2 = 22.0013, ndf = 17, X2v = 1.29419
>>> Track = 622, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 623, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 624, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 625, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 626, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 627, hits = 29, fitted = 1, converged = 1, chi2 = 58.0057, ndf = 53, X2v = 1.09445
>>> Track = 629, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 630, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 631, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 632, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 633, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04775
>>> Track = 635, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 636, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 637, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 638, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 639, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 640, hits = 6, fitted = 1, converged = 1, chi2 = 12.0006, ndf = 7, X2v = 1.71437
>>> Track = 641, hits = 11, fitted = 1, converged = 1, chi2 = 22.0015, ndf = 17, X2v = 1.2942
>>> Track = 642, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 643, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04791
>>> Track = 644, hits = 18, fitted = 1, converged = 1, chi2 = 36.0031, ndf = 31, X2v = 1.16139
>>> Track = 645, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 646, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04785
>>> Track = 647, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 648, hits = 51, fitted = 1, converged = 1, chi2 = 102.013, ndf = 97, X2v = 1.05168
>>> Track = 649, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 650, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 651, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04791
>>> Track = 652, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
Skipping track 653 too many or too few hits 3
>>> Track = 654, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 655, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04785
>>> Track = 656, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04791
>>> Track = 657, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 658, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 659, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04778
>>> Track = 660, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 661, hits = 53, fitted = 1, converged = 1, chi2 = 106.013, ndf = 101, X2v = 1.04963
>>> Track = 663, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 664, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 665, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04791
>>> Track = 666, hits = 39, fitted = 1, converged = 1, chi2 = 78.0092, ndf = 73, X2v = 1.06862
>>> Track = 667, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 668, hits = 8, fitted = 1, converged = 1, chi2 = 16.0009, ndf = 11, X2v = 1.45463
>>> Track = 669, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 670, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 671, hits = 12, fitted = 1, converged = 1, chi2 = 24.0015, ndf = 19, X2v = 1.26324
>>> Track = 672, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 673, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 674, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 675, hits = 51, fitted = 1, converged = 1, chi2 = 102.012, ndf = 97, X2v = 1.05167
>>> Track = 676, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.04789
>>> Track = 677, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 678, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 679, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 680, hits = 25, fitted = 1, converged = 1, chi2 = 50.0051, ndf = 45, X2v = 1.11123
>>> Track = 681, hits = 9, fitted = 1, converged = 1, chi2 = 18.0009, ndf = 13, X2v = 1.38469
>>> Track = 682, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 683, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04786
>>> Track = 684, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 685, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 686, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04792
>>> Track = 687, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 689, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 691, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 693, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 694, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 695, hits = 15, fitted = 1, converged = 1, chi2 = 30.0023, ndf = 25, X2v = 1.20009
>>> Track = 696, hits = 50, fitted = 1, converged = 1, chi2 = 100.013, ndf = 95, X2v = 1.05277
>>> Track = 697, hits = 23, fitted = 1, converged = 1, chi2 = 46.0041, ndf = 41, X2v = 1.12205
>>> Track = 698, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04789
>>> Track = 699, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 701, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.04789
>>> Track = 702, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 703, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 704, hits = 46, fitted = 1, converged = 1, chi2 = 92.0106, ndf = 87, X2v = 1.05759
>>> Track = 705, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 706, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04782
>>> Track = 707, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 708, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 711, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 712, hits = 46, fitted = 1, converged = 1, chi2 = 92.0116, ndf = 87, X2v = 1.05761
>>> Track = 713, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 714, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.0479
>>> Track = 715, hits = 18, fitted = 1, converged = 1, chi2 = 36.0028, ndf = 31, X2v = 1.16138
>>> Track = 716, hits = 25, fitted = 1, converged = 1, chi2 = 50.0046, ndf = 45, X2v = 1.11121
>>> Track = 717, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 718, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 719, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04777
>>> Track = 720, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 721, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 722, hits = 20, fitted = 1, converged = 1, chi2 = 40.0036, ndf = 35, X2v = 1.14296
>>> Track = 723, hits = 38, fitted = 1, converged = 1, chi2 = 76.0091, ndf = 71, X2v = 1.07055
>>> Track = 724, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.0479
>>> Track = 725, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.0479
>>> Track = 726, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 727, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 728, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 729, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 730, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 731, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 732, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 733, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 735, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 736, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 737, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 738, hits = 21, fitted = 1, converged = 1, chi2 = 42.0045, ndf = 37, X2v = 1.13526
>>> Track = 739, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 740, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 741, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 742, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 743, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 746, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04783
>>> Track = 747, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 749, hits = 5, fitted = 1, converged = 1, chi2 = 10.0006, ndf = 5, X2v = 2.00013
>>> Track = 750, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 751, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 752, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 754, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 755, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 758, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 759, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 760, hits = 51, fitted = 1, converged = 1, chi2 = 102.013, ndf = 97, X2v = 1.05168
Skipping track 761 too many or too few hits 2
>>> Track = 762, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 763, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 764, hits = 42, fitted = 1, converged = 1, chi2 = 84.0099, ndf = 79, X2v = 1.06342
>>> Track = 765, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04786
>>> Track = 766, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 767, hits = 54, fitted = 1, converged = 1, chi2 = 108.013, ndf = 103, X2v = 1.04867
>>> Track = 768, hits = 32, fitted = 1, converged = 1, chi2 = 64.0063, ndf = 59, X2v = 1.08485
>>> Track = 769, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 770, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 771, hits = 50, fitted = 1, converged = 1, chi2 = 100.014, ndf = 95, X2v = 1.05278
>>> Track = 772, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04785
>>> Track = 773, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 774, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 775, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 776, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 778, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 779, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 781, hits = 29, fitted = 1, converged = 1, chi2 = 58.0076, ndf = 53, X2v = 1.09448
>>> Track = 782, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 783, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 785, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 786, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.0479
>>> Track = 787, hits = 13, fitted = 1, converged = 1, chi2 = 26.0017, ndf = 21, X2v = 1.23818
>>> Track = 789, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 790, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 791, hits = 55, fitted = 1, converged = 1, chi2 = 110.029, ndf = 105, X2v = 1.0479
>>> Track = 792, hits = 17, fitted = 1, converged = 1, chi2 = 34.0027, ndf = 29, X2v = 1.17251
>>> Track = 793, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 794, hits = 14, fitted = 1, converged = 1, chi2 = 28.0022, ndf = 23, X2v = 1.21749
>>> Track = 795, hits = 51, fitted = 1, converged = 1, chi2 = 102.013, ndf = 97, X2v = 1.05168
>>> Track = 796, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
Skipping track 797 too many or too few hits 3
>>> Track = 798, hits = 39, fitted = 1, converged = 1, chi2 = 78.0085, ndf = 73, X2v = 1.06861
>>> Track = 799, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 800, hits = 36, fitted = 1, converged = 1, chi2 = 72.0089, ndf = 67, X2v = 1.07476
>>> Track = 801, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 802, hits = 42, fitted = 1, converged = 1, chi2 = 84.0107, ndf = 79, X2v = 1.06343
>>> Track = 804, hits = 26, fitted = 1, converged = 1, chi2 = 52.0054, ndf = 47, X2v = 1.1065
>>> Track = 805, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04783
>>> Track = 806, hits = 33, fitted = 1, converged = 1, chi2 = 66.0077, ndf = 61, X2v = 1.08209
>>> Track = 807, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04787
>>> Track = 808, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 809, hits = 46, fitted = 1, converged = 1, chi2 = 92.0102, ndf = 87, X2v = 1.05759
>>> Track = 810, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04776
>>> Track = 811, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 813, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04776
>>> Track = 814, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 815, hits = 44, fitted = 1, converged = 1, chi2 = 88.0109, ndf = 83, X2v = 1.06037
>>> Track = 816, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 817, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04776
>>> Track = 818, hits = 55, fitted = 1, converged = 1, chi2 = 110.013, ndf = 105, X2v = 1.04774
>>> Track = 819, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 820, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 821, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 822, hits = 55, fitted = 1, converged = 1, chi2 = 110.018, ndf = 105, X2v = 1.04779
>>> Track = 823, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 824, hits = 55, fitted = 1, converged = 1, chi2 = 110.03, ndf = 105, X2v = 1.0479
>>> Track = 825, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 826, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 827, hits = 55, fitted = 1, converged = 1, chi2 = 110.014, ndf = 105, X2v = 1.04775
>>> Track = 828, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 829, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 831, hits = 26, fitted = 1, converged = 1, chi2 = 52.0055, ndf = 47, X2v = 1.1065
>>> Track = 832, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 833, hits = 55, fitted = 1, converged = 1, chi2 = 110.023, ndf = 105, X2v = 1.04784
>>> Track = 834, hits = 29, fitted = 1, converged = 1, chi2 = 58.0059, ndf = 53, X2v = 1.09445
>>> Track = 835, hits = 51, fitted = 1, converged = 1, chi2 = 102.013, ndf = 97, X2v = 1.05168
>>> Track = 837, hits = 21, fitted = 1, converged = 1, chi2 = 42.0043, ndf = 37, X2v = 1.13525
>>> Track = 838, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 839, hits = 17, fitted = 1, converged = 1, chi2 = 34.0034, ndf = 29, X2v = 1.17253
>>> Track = 840, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 842, hits = 40, fitted = 1, converged = 1, chi2 = 80.0082, ndf = 75, X2v = 1.06678
>>> Track = 843, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 844, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 845, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 847, hits = 40, fitted = 1, converged = 1, chi2 = 80.0114, ndf = 75, X2v = 1.06682
>>> Track = 848, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 849, hits = 42, fitted = 1, converged = 1, chi2 = 84.0111, ndf = 79, X2v = 1.06343
>>> Track = 850, hits = 55, fitted = 1, converged = 1, chi2 = 110.02, ndf = 105, X2v = 1.04781
>>> Track = 851, hits = 55, fitted = 1, converged = 1, chi2 = 110.026, ndf = 105, X2v = 1.04787
>>> Track = 852, hits = 38, fitted = 1, converged = 1, chi2 = 76.0087, ndf = 71, X2v = 1.07054
>>> Track = 853, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04785
>>> Track = 854, hits = 55, fitted = 1, converged = 1, chi2 = 110.031, ndf = 105, X2v = 1.04792
>>> Track = 855, hits = 55, fitted = 1, converged = 1, chi2 = 110.028, ndf = 105, X2v = 1.04788
>>> Track = 856, hits = 55, fitted = 1, converged = 1, chi2 = 110.025, ndf = 105, X2v = 1.04786
>>> Track = 857, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04779
>>> Track = 859, hits = 55, fitted = 1, converged = 1, chi2 = 110.027, ndf = 105, X2v = 1.04788
>>> Track = 860, hits = 55, fitted = 1, converged = 1, chi2 = 110.016, ndf = 105, X2v = 1.04777
>>> Track = 861, hits = 55, fitted = 1, converged = 1, chi2 = 110.024, ndf = 105, X2v = 1.04784
>>> Track = 862, hits = 24, fitted = 1, converged = 1, chi2 = 48.0038, ndf = 43, X2v = 1.11637
>>> Track = 863, hits = 26, fitted = 1, converged = 1, chi2 = 52.0058, ndf = 47, X2v = 1.10651
>>> Track = 864, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 866, hits = 55, fitted = 1, converged = 1, chi2 = 110.017, ndf = 105, X2v = 1.04778
>>> Track = 867, hits = 36, fitted = 1, converged = 1, chi2 = 72.0083, ndf = 67, X2v = 1.07475
>>> Track = 868, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 871, hits = 55, fitted = 1, converged = 1, chi2 = 110.022, ndf = 105, X2v = 1.04783
>>> Track = 872, hits = 55, fitted = 1, converged = 1, chi2 = 110.021, ndf = 105, X2v = 1.04782
>>> Track = 873, hits = 50, fitted = 1, converged = 1, chi2 = 100.013, ndf = 95, X2v = 1.05277
>>> Track = 874, hits = 55, fitted = 1, converged = 1, chi2 = 110.019, ndf = 105, X2v = 1.0478
>>> Track = 875, hits = 55, fitted = 1, converged = 1, chi2 = 110.015, ndf = 105, X2v = 1.04777
